HER_A_Local_DonneeBrute
Calque,Style,Ville,Batiment,Niveau,Local,Surface,TypologieEspace,Societe,Division,Service,(CP)_PosteTravail,(CP)_PositionCollaborative,(CP)_PostePassage,[(CP)_PosteTravail]+[(CP)_PositionCollaborative]+[(CP)_PostePassage],Quantité,
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,0.70,3.9,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,0.71,1.22,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,0.71,1.23,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,0.71,3.86,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,028,1.32,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,028,1.38,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,028,3.79,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,,5.38,Stock,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,,26.38,Stock,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,004,215.84,Stock,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,032,832.71,Stock,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,037,97.43,Stock,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,043,221.78,Stock,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,050,21.01,Stock,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,059,12.6,Stock,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,064,17.42,Stock,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,066,18.06,Stock,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,067,28.73,Stock,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,068,13.04,Stock,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,074,74.7,Stock,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,075,39.71,Stock,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,075,63.46,Stock,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,078,24.3,Stock,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,079,39.56,Stock,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,,1.05,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,,1.76,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,,7.23,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,,15.27,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,,16.17,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-101,34.8,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-114,10.92,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-116,3.85,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-117,50.67,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-118,4.27,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-128,5.54,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-129,12.21,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-130,2.9,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-134,4.03,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-134,4.55,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-136,10.89,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-138,75.68,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-157,2.06,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-160,19.22,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-198,17.3,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,132a,9.27,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-199,8.36,Bureau,--,--,--,1,0,0,1 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,,3.25,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-106,73.89,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-112,27.25,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-137,9.35,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-139,10.3,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-144,31.47,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-153,41.45,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,153a,9.86,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-131,67.95,Local technique,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-132,76.18,Local technique,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-140,93.17,Local technique,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-141,371.7,Local technique,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-142,65.52,Local technique,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-145,14.3,Local technique,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-147,182.89,Local technique,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-148,8.69,Local technique,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-149,4.71,Local technique,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-150,16.18,Local technique,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-151,61.17,Local technique,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-152,7.23,Local technique,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-121,37.95,Pause Détente,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-102,1.33,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-102,1.33,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-102,1.33,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-102,1.34,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-102,5.29,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-102,33.38,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-103,1.32,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-103,1.33,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-103,1.33,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-103,1.33,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-103,1.33,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-103,1.33,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_SS-1|HER_A_Local,HER_A_Local,,CIA,SS-1,-103,1.33,Sanitaire,--,--,--,0,0,0,0 pos.,1
