HER_A_Local_DonneeBrute
Calque,Style,Ville,Batiment,Niveau,Local,Surface,TypologieEspace,Societe,Division,Service,(CP)_PosteTravail,(CP)_PositionCollaborative,(CP)_PostePassage,[(CP)_PosteTravail]+[(CP)_PositionCollaborative]+[(CP)_PostePassage],Quantité,
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,,7.71,Reprographie,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,,3.42,Salle de réunion,--,--,--,0,2,0,2 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,522,19.22,Salle de réunion,--,--,--,0,6,0,6 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,525,22.33,Salle de réunion,--,--,--,0,8,0,8 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,529,17.27,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,530,13.28,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,,0.43,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,,0.43,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,,0.68,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,,0.9,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,,0.9,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,,1.58,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,,3.85,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,,5.57,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,533,3.17,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+6|HER_A_Local,HER_A_Local,,13-15 LVL,R+6,601,24.11,Bureau,HI,HERMES INTERNATIONAL,DIR. JURIDIQUE,3,4,0,7 pos.,1
HER_PARIS_13-15-LVL_R+6|HER_A_Local,HER_A_Local,,13-15 LVL,R+6,602,16.43,Bureau,HI,HERMES INTERNATIONAL,DIR. JURIDIQUE,2,0,0,2 pos.,1
HER_PARIS_13-15-LVL_R+6|HER_A_Local,HER_A_Local,,13-15 LVL,R+6,603,24.88,Bureau,HI,HERMES INTERNATIONAL,DIR. JURIDIQUE,4,3,0,7 pos.,1
HER_PARIS_13-15-LVL_R+6|HER_A_Local,HER_A_Local,,13-15 LVL,R+6,604,16.43,Bureau,HI,HERMES INTERNATIONAL,DIR. JURIDIQUE,2,0,0,2 pos.,1
HER_PARIS_13-15-LVL_R+6|HER_A_Local,HER_A_Local,,13-15 LVL,R+6,605,16.43,Bureau,HI,HERMES INTERNATIONAL,DIR. JURIDIQUE,1,0,0,1 pos.,1
HER_PARIS_13-15-LVL_R+6|HER_A_Local,HER_A_Local,,13-15 LVL,R+6,606,24.9,Bureau,HI,HERMES INTERNATIONAL,DIR. JURIDIQUE,3,0,0,3 pos.,1
